trial,sign_count,stouffer_Z,inerts_q4,inerts_q6,inerts_q8,inerts_q12
8806,2,-0.695701,487,506,502,483
8807,4,2.118726,517,502,529,519
8808,2,0.252982,499,495,507,507
8809,0,-1.897367,467,486,492,495
8810,2,-0.379473,495,504,503,486
8811,1,-0.853815,486,490,505,492
8812,0,-1.391402,496,478,498,484
8813,4,1.612762,518,513,503,517
8814,3,1.264911,510,492,507,531
8815,4,3.857979,536,521,540,525
8816,3,0.252982,501,502,498,507
8817,0,-3.130655,485,476,462,478
8818,1,-1.296534,486,491,505,477
8819,2,-0.853815,504,513,473,483
8820,1,-1.454648,487,478,501,488
8821,4,0.980306,505,508,508,510
8822,3,2.150349,523,495,527,523
8823,2,-0.822192,501,505,473,495
8824,2,0.284605,492,507,500,510
8825,2,-0.189737,494,490,505,505
8826,1,-1.359779,500,472,502,483
8827,3,0.442719,507,491,505,511
8828,0,-1.201666,497,485,500,480
8829,3,1.581139,503,488,533,526
8830,1,-0.347851,506,485,500,498
8831,3,1.011929,505,494,515,518
8832,3,0.790569,499,507,511,508
8833,3,0.790569,508,506,496,515
8834,4,0.727324,508,501,512,502
8835,2,0.379473,519,488,517,488
8836,3,0.189737,507,503,504,492
8837,2,0.569210,499,515,505,499
8838,1,-1.043552,486,490,489,502
8839,3,-0.189737,504,507,480,503
8840,3,0.853815,521,488,508,510
8841,4,2.150349,514,520,516,518
8842,3,0.031623,503,503,501,494
8843,2,-0.442719,502,507,485,492
8844,2,-0.189737,489,506,494,505
8845,0,-2.529822,468,495,479,478
8846,1,0.284605,493,530,493,493
8847,1,-0.790569,503,495,499,478
8848,4,1.011929,504,505,512,511
8849,0,-1.549516,477,491,498,485
8850,3,1.359779,492,501,526,524
8851,4,3.067409,519,535,520,523
8852,3,0.885438,516,498,503,511
8853,0,-1.423025,493,488,492,482
8854,3,1.992235,526,515,493,529
8855,1,-0.316228,507,490,496,497
8856,0,-2.687936,481,476,485,473
8857,0,-1.201666,497,483,498,484
8858,4,1.897367,512,521,512,515
8859,2,-0.442719,488,509,486,503
8860,0,-1.739253,487,486,482,490
8861,3,1.296534,509,496,525,511
8862,2,-0.126491,508,509,491,488
8863,0,-2.118726,498,482,473,480
8864,3,0.980306,511,513,491,516
8865,3,0.790569,509,511,506,499
8866,0,-0.569210,493,496,494,499
8867,4,1.264911,509,514,501,516
8868,2,0.411096,504,515,498,496
8869,1,-0.980306,488,485,506,490
8870,0,-1.834121,484,479,490,489
8871,2,0.600833,493,499,521,506
8872,4,1.486271,512,509,521,505
8873,0,-0.569210,498,497,497,490
8874,1,-1.264911,480,490,503,487
8875,2,-0.000000,491,487,516,506
8876,3,0.980306,514,503,523,491
8877,0,-1.770875,495,491,470,488
8878,4,2.340085,530,527,515,502
8879,2,-0.189737,486,494,503,511
8880,4,1.359779,517,512,507,507
8881,0,-1.834121,498,466,496,482
8882,1,-0.664078,491,513,490,485
8883,4,2.687936,511,535,512,527
8884,4,1.423025,506,512,515,512
8885,0,-2.814427,481,486,481,463
8886,1,-0.885438,496,487,484,505
8887,3,0.189737,505,502,501,498
8888,0,-1.928989,491,491,494,463
8889,1,-0.537587,495,499,507,482
8890,1,-1.011929,487,510,487,484
8891,3,2.023858,501,490,538,535
8892,0,-3.478505,446,485,485,474
8893,2,-0.000000,488,505,499,508
8894,3,0.221359,494,502,510,501
8895,1,-1.391402,505,490,488,473
8896,1,-1.644384,473,495,501,479
8897,2,1.011929,526,497,489,520
8898,1,-0.727324,497,505,490,485
8899,1,-0.284605,498,492,504,497
8900,1,-0.822192,492,479,505,498
8901,4,2.023858,506,522,501,535
8902,0,-1.549516,491,500,469,491
8903,4,1.770875,509,517,506,524
8904,2,0.094868,501,506,496,500
8905,0,-1.486271,479,490,492,492
8906,1,-1.992235,487,473,502,475
8907,3,0.600833,505,508,508,498
8908,4,2.087103,513,519,506,528
8909,2,-0.252982,502,516,496,478
8910,1,-1.359779,492,506,476,483
8911,1,-1.423025,497,476,477,505
8912,1,-0.252982,499,496,494,503
8913,1,0.063246,497,491,500,514
8914,3,0.442719,508,493,510,503
8915,2,-0.158114,505,506,489,495
8916,0,-2.276840,482,487,482,477
8917,1,-0.347851,488,514,491,496
8918,4,1.612762,520,516,509,506
8919,0,-1.486271,487,483,496,487
8920,0,-2.624690,479,480,471,487
8921,1,-1.106797,506,478,499,482
8922,0,-1.201666,472,498,498,494
8923,0,-1.739253,483,483,496,483
8924,2,-0.316228,501,501,495,493
8925,0,-1.264911,491,493,482,494
8926,0,-2.371708,471,470,497,487
8927,1,-1.612762,478,501,487,483
8928,2,-0.063246,495,494,503,506
8929,3,1.264911,518,500,501,521
8930,3,1.423025,520,513,499,513
8931,2,-0.442719,496,486,503,501
8932,4,1.802498,530,508,509,510
8933,3,1.865744,500,530,513,516
8934,2,-0.474342,502,504,481,498
8935,4,1.011929,522,504,502,504
8936,3,0.474342,506,496,501,512
8937,2,1.201666,498,498,526,516
8938,2,0.000000,499,501,493,507
8939,2,0.284605,488,511,496,514
8940,3,1.359779,513,511,522,497
8941,2,-0.158114,492,500,502,501
8942,2,0.948683,514,500,520,496
8943,3,0.031623,504,490,501,506
8944,2,0.221359,496,522,487,502
8945,2,0.189737,496,499,510,501
8946,3,0.790569,529,508,505,483
8947,3,0.221359,512,511,482,502
8948,1,-0.980306,498,485,501,485
8949,2,-0.221359,496,511,482,504
8950,3,1.992235,503,500,503,557
8951,1,-0.632456,486,491,489,514
8952,2,0.316228,508,499,508,495
8953,0,-1.676007,485,487,494,481
8954,4,3.952847,535,533,516,541
8955,1,-0.347851,500,518,485,486
8956,0,-3.035787,474,492,461,477
8957,3,1.454648,522,527,477,520
8958,3,1.612762,507,524,522,498
8959,0,-2.087103,478,474,497,485
8960,2,0.158114,485,517,482,521
8961,0,-2.371708,477,488,491,469
8962,1,-0.316228,516,494,492,488
8963,4,3.352014,512,520,536,538
8964,1,-1.328157,492,477,488,501
8965,0,-1.707630,490,499,484,473
8966,3,0.094868,501,512,503,487
8967,2,-0.853815,477,475,511,510
8968,0,-0.758947,489,492,498,497
8969,1,-0.664078,496,505,490,488
8970,1,-1.612762,490,504,483,472
8971,3,1.770875,536,516,494,510
8972,0,-1.960612,482,479,482,495
8973,3,1.581139,512,531,512,495
8974,2,-0.189737,497,509,476,512
8975,4,2.213594,506,535,504,525
8976,3,0.822192,505,488,510,523
8977,0,-2.181972,491,478,482,480
8978,3,0.379473,509,480,513,510
8979,0,-1.517893,482,483,499,488
8980,2,0.442719,491,520,497,506
8981,4,1.802498,522,520,510,505
8982,4,0.885438,514,502,508,504
8983,3,2.276840,518,519,500,535
8984,1,-1.359779,466,502,497,492
8985,1,-0.632456,498,505,481,496
8986,1,-0.379473,494,498,486,510
8987,2,-0.158114,501,481,525,488
8988,0,-1.486271,482,487,485,499
8989,2,0.316228,491,521,484,514
8990,4,2.498199,532,511,518,518
8991,4,1.391402,514,510,512,508
8992,2,0.885438,498,499,507,524
8993,0,-1.644384,496,500,481,471
8994,0,-2.814427,474,498,469,470
8995,4,1.549516,510,515,520,504
8996,2,0.094868,476,524,472,531
8997,0,-1.264911,483,493,497,487
8998,1,-0.347851,497,499,488,505
8999,2,0.537587,497,498,515,507
9000,1,-0.221359,489,492,492,520
9001,2,0.442719,498,510,507,499
9002,1,-0.948683,498,473,507,492
9003,2,-0.917061,484,504,502,481
9004,0,-2.055480,487,469,499,480
9005,0,-0.695701,495,493,497,493
9006,2,0.094868,489,508,496,510
9007,1,-0.758947,496,486,502,492
9008,2,0.758947,494,492,533,505
9009,2,1.170043,498,491,510,538
9010,2,1.011929,495,512,495,530
9011,1,-0.727324,504,491,500,482
9012,4,1.106797,504,515,512,504
9013,0,-1.517893,492,492,493,475
9014,1,-2.118726,470,463,504,496
9015,0,-1.960612,497,463,497,481
9016,3,1.739253,507,498,518,532
9017,1,-0.917061,491,503,484,493
9018,1,-1.138420,470,499,491,504
9019,0,-2.181972,482,484,472,493
9020,1,0.158114,520,491,494,500
9021,3,1.549516,499,519,504,527
9022,4,1.928989,516,525,501,519
9023,0,-2.181972,485,484,477,485
9024,0,-2.087103,493,476,483,482
9025,0,-1.549516,481,500,491,479
9026,0,-1.581139,477,494,490,489
9027,0,-1.138420,496,488,491,489
9028,4,1.201666,507,511,508,512
9029,4,1.454648,510,515,509,512
9030,2,-0.379473,482,494,502,510
9031,1,-1.138420,503,495,479,487
9032,1,-1.170043,493,504,483,483
9033,3,0.474342,509,515,502,489
9034,3,1.612762,508,525,500,518
9035,3,1.423025,503,498,520,524
9036,1,-0.189737,506,499,489,500
9037,4,2.656313,524,522,533,505
9038,1,-1.644384,484,507,480,477
9039,3,1.486271,511,483,513,540
9040,3,0.094868,482,502,504,515
9041,1,-0.727324,489,509,488,491
9042,3,-0.189737,508,476,502,508
9043,0,-2.972541,476,483,470,477
9044,1,-0.790569,488,510,482,495
9045,0,-1.423025,480,498,488,489
9046,2,0.221359,497,491,503,516
9047,0,-0.600833,486,498,497,500
9048,4,2.593068,522,512,511,537
9049,3,2.434954,524,524,490,539
9050,0,-1.138420,491,487,499,487
9051,2,0.189737,500,506,493,507
9052,2,-0.031623,503,498,497,501
9053,3,0.664078,505,510,499,507
9054,2,-0.379473,480,494,511,503
9055,1,-0.948683,503,483,498,486
9056,2,-0.917061,505,472,501,493
9057,4,2.593068,537,527,501,517
9058,1,-0.727324,502,494,498,483
9059,2,0.189737,505,491,522,488
9060,4,2.055480,517,517,518,513
9061,4,1.517893,516,509,513,510
9062,1,-0.474342,493,496,509,487
9063,3,0.063246,503,495,503,501
9064,1,-0.917061,493,487,504,487
9065,0,-2.529822,475,492,494,459
9066,4,1.170043,505,511,511,510
9067,3,0.948683,517,489,515,509
9068,2,0.727324,506,487,530,500
9069,0,-2.087103,487,477,499,471
9070,2,1.138420,490,521,496,529
9071,1,-0.790569,492,484,497,502
9072,0,-1.328157,482,483,494,499
9073,1,-0.284605,497,509,498,487
9074,0,-3.604997,460,463,482,481
9075,0,-0.727324,495,498,494,490
9076,4,3.193900,545,514,521,521
9077,0,-1.391402,475,500,497,484
9078,2,0.347851,514,499,490,508
9079,0,-3.004164,480,474,473,478
9080,3,0.917061,487,509,525,508
9081,1,-0.664078,494,514,499,472
9082,4,1.233288,505,514,507,513
9083,1,-0.537587,505,492,499,487
9084,0,-2.087103,482,480,479,493
9085,0,-3.731488,468,472,496,446
9086,3,0.695701,516,507,502,497
9087,3,1.391402,513,492,518,521
9088,4,0.980306,514,502,509,506
9089,0,-1.676007,492,482,484,489
9090,2,0.158114,504,515,487,499
9091,3,1.170043,502,521,496,518
9092,4,2.055480,523,511,522,509
9093,1,-0.758947,489,482,492,513
9094,0,-1.581139,496,488,478,488
9095,0,-1.423025,482,489,490,494
9096,4,1.960612,521,511,517,513
9097,1,-0.948683,493,484,502,491
9098,1,-0.632456,498,481,512,489
9099,3,0.252982,506,491,509,502
9100,1,-1.486271,479,506,478,490
9101,1,-1.739253,471,483,508,483
9102,3,1.897367,525,532,507,496
9103,4,1.802498,508,514,513,522
9104,3,0.411096,505,503,507,498
9105,4,2.593068,506,508,527,541
9106,1,-0.790569,499,476,501,499
9107,1,-0.727324,498,489,504,486
9108,4,2.308463,523,505,523,522
9109,0,-0.822192,497,493,496,488
9110,3,0.632456,507,502,497,514
9111,2,-0.980306,473,502,501,493
9112,3,1.043552,521,523,479,510
9113,2,0.411096,519,496,491,507
9114,0,-1.201666,497,489,499,477
9115,0,-2.118726,484,487,479,483
9116,3,2.751182,517,493,547,530
9117,1,-0.252982,521,494,495,482
9118,0,-1.517893,499,479,491,483
9119,1,-2.561445,474,516,463,466
9120,3,1.264911,512,516,500,512
9121,0,-1.138420,495,496,487,486
9122,4,1.707630,505,511,516,522
9123,3,1.391402,511,495,523,515
9124,4,1.992235,522,523,512,506
9125,1,-1.391402,483,475,514,484
9126,1,-0.505964,492,495,507,490
9127,3,1.676007,508,491,551,503
9128,3,0.600833,502,496,516,505
9129,4,0.727324,504,509,508,502
9130,1,-1.486271,497,474,505,477
9131,2,-0.284605,501,504,495,491
9132,4,2.023858,521,526,514,503
9133,2,-0.000000,483,512,506,499
9134,1,-0.790569,489,503,483,500
9135,0,-4.300698,449,474,470,471
9136,3,0.758947,510,522,506,486
9137,1,-0.758947,494,491,490,501
9138,1,-0.822192,486,500,482,506
9139,1,0.158114,498,515,499,493
9140,3,0.853815,504,515,494,514
9141,4,0.790569,506,510,504,505
9142,1,-1.834121,483,502,485,472
9143,1,-0.885438,498,473,509,492
9144,4,1.865744,512,511,530,506
9145,0,-3.257146,471,457,486,483
9146,2,0.853815,504,499,524,500
9147,0,-1.264911,489,491,494,486
9148,4,3.636619,524,525,522,544
9149,1,-0.948683,501,476,494,499
9150,3,0.695701,495,513,501,513
9151,3,1.011929,509,523,492,508
9152,1,-0.126491,486,516,499,495
9153,1,-1.391402,484,474,507,491
9154,3,1.960612,529,491,522,520
9155,3,0.474342,503,515,508,489
9156,1,-1.075174,491,488,486,501
9157,4,0.885438,506,515,501,506
9158,4,2.687936,529,524,519,513
9159,2,-0.189737,482,510,483,519
9160,0,-1.549516,482,484,498,487
9161,4,1.138420,511,511,509,505
9162,4,1.644384,505,502,532,513
9163,3,1.707630,522,510,523,499
9164,3,1.897367,522,522,518,498
9165,2,0.885438,482,529,489,528
9166,3,1.454648,513,498,510,525
9167,3,0.316228,514,503,506,487
9168,0,-1.423025,495,482,499,479
9169,4,4.174207,533,511,542,546
9170,3,0.411096,500,508,501,504
9171,2,0.569210,479,530,497,512
9172,1,-2.181972,478,503,481,469
9173,0,-3.668242,463,488,450,483
9174,1,-0.411096,499,512,488,488
9175,3,0.917061,527,501,496,505
9176,4,3.162278,529,533,518,520
9177,2,0.189737,489,505,496,516
9178,0,-3.573374,463,498,458,468
9179,4,1.707630,527,514,508,505
9180,3,1.011929,511,491,505,525
9181,4,0.948683,516,504,509,501
9182,3,0.474342,513,498,503,501
9183,2,0.284605,490,493,506,520
9184,3,0.474342,518,504,508,485
9185,2,0.094868,512,485,514,492
9186,4,1.897367,532,511,512,505
9187,4,1.612762,502,514,515,520
9188,2,0.094868,491,503,499,510
9189,4,2.276840,515,525,518,514
9190,2,0.758947,509,524,493,498
9191,2,0.189737,503,494,514,495
9192,4,4.079338,537,540,526,526
9193,1,-0.031623,489,497,518,495
9194,0,-2.055480,486,478,478,493
9195,1,-1.043552,492,485,482,508
9196,0,-2.498199,493,480,471,477
9197,2,0.252982,487,487,507,527
9198,3,1.581139,518,524,494,514
9199,1,-2.308463,476,461,509,481
9200,1,-1.391402,477,511,492,476
9201,1,-0.126491,487,512,498,499
9202,1,-1.138420,498,502,477,487
9203,4,1.834121,504,526,527,501
9204,2,0.094868,480,511,498,514
9205,1,-1.486271,484,503,468,498
9206,4,1.359779,510,510,505,518
9207,3,0.316228,490,503,507,510
9208,2,0.284605,503,510,499,497
9209,1,-1.960612,465,491,476,506
9210,1,-1.106797,496,504,479,486
9211,3,1.359779,507,536,497,503
9212,1,-0.474342,488,498,497,502
9213,0,-1.707630,482,486,482,496
9214,3,1.359779,525,496,511,511
9215,0,-1.517893,484,488,487,493
9216,4,3.067409,534,506,526,531
9217,1,-0.442719,488,502,500,496
9218,3,1.264911,516,495,511,518
9219,2,-0.063246,491,500,505,502
9220,4,3.510128,529,511,551,520
9221,4,2.371708,516,528,516,515
9222,4,2.150349,515,528,515,510
9223,2,0.411096,495,495,520,503
9224,2,-0.284605,484,512,488,507
9225,2,0.316228,502,513,498,497
9226,1,-1.170043,495,486,503,479
9227,3,0.221359,473,520,508,506
9228,1,-0.158114,521,491,498,485
9229,4,1.581139,511,517,503,519
9230,2,-0.094868,504,491,503,499
9231,1,0.379473,493,490,529,500
9232,0,-3.288769,468,459,496,473
9233,1,-0.158114,499,508,500,488
9234,3,0.917061,521,508,499,501
9235,2,-0.094868,486,520,487,504
9236,1,-1.423025,481,491,480,503
9237,1,-0.600833,497,478,506,500
9238,4,2.529822,528,527,521,504
9239,1,-2.340085,476,469,506,475
9240,4,0.790569,501,516,507,501
9241,4,2.814427,512,522,530,525
9242,4,2.181972,516,508,523,522
9243,4,2.118726,516,511,522,518
9244,3,0.094868,505,503,507,488
9245,3,0.980306,517,513,496,505
9246,3,0.917061,490,504,510,525
9247,0,-1.075174,497,482,499,488
9248,4,2.529822,517,520,507,536
9249,3,0.790569,523,507,487,508
9250,1,-2.118726,469,507,472,485
9251,0,-2.308463,480,497,463,487
9252,3,1.233288,523,518,493,505
9253,3,2.023858,538,496,513,517
9254,3,0.664078,502,505,515,499
9255,1,-0.600833,487,494,491,509
9256,2,0.000000,488,512,487,513
9257,3,0.347851,505,497,503,506
9258,4,2.371708,534,519,516,506
9259,2,-0.790569,514,484,503,474
9260,0,-2.213594,479,485,471,495
9261,2,-0.126491,494,502,504,496
9262,0,-2.023858,475,482,495,484
9263,2,-1.359779,474,470,505,508
9264,3,0.853815,508,492,513,514
9265,4,3.162278,521,544,515,520
9266,3,1.201666,511,522,505,500
9267,0,-2.593068,483,480,479,476
9268,2,-1.075174,468,490,504,504
9269,1,0.000000,492,499,492,517
9270,1,-0.505964,501,496,497,490
9271,4,3.099032,542,523,522,511
9272,0,-2.403331,480,489,472,483
9273,4,1.170043,502,508,526,501
9274,1,-1.138420,512,489,482,481
9275,4,1.106797,514,510,509,502
9276,2,0.853815,496,521,500,510
9277,4,4.616925,536,542,528,540
9278,1,-1.992235,466,505,488,478
9279,1,-0.031623,509,497,497,496
9280,0,-1.233288,496,480,500,485
9281,3,0.221359,509,488,506,504
9282,2,1.454648,493,527,499,527
9283,3,0.727324,505,506,499,513
9284,3,1.391402,525,522,496,501
9285,4,1.106797,506,513,501,515
9286,3,0.379473,490,506,503,513
9287,0,-1.201666,492,500,493,477
9288,0,-1.707630,483,487,489,487
9289,4,2.340085,532,507,520,515
9290,2,2.023858,530,498,536,500
9291,3,0.126491,507,475,507,515
9292,3,1.138420,521,514,489,512
9293,2,-0.094868,495,494,501,507
9294,0,-2.846050,475,490,478,467
9295,3,1.928989,491,505,533,532
9296,2,0.189737,518,490,505,493
9297,4,1.517893,511,520,505,512
9298,4,1.423025,508,506,522,509
9299,3,0.411096,485,507,506,515
9300,0,-2.213594,496,489,476,469
9301,0,-1.423025,476,500,489,490
9302,3,2.118726,519,522,500,526
9303,3,0.316228,515,504,501,490
9304,0,-1.106797,492,490,490,493
9305,4,2.656313,516,525,513,530
9306,4,1.328157,518,516,505,503
9307,4,1.233288,505,514,511,509
9308,3,0.316228,506,481,516,507
9309,3,1.359779,513,515,489,526
9310,2,0.031623,506,498,496,501
9311,4,1.612762,521,514,508,508
9312,2,-0.126491,494,509,487,506
9313,4,2.371708,519,524,523,509
9314,2,0.695701,487,522,495,518
9315,3,0.885438,505,527,491,505
9316,2,-0.063246,488,526,481,503
9317,4,1.739253,519,508,510,518
9318,2,-0.822192,506,477,504,487
9319,1,-0.695701,497,506,480,495
9320,0,-1.581139,475,495,490,490
9321,0,-2.118726,477,497,480,479
9322,2,-0.063246,491,494,506,507
9323,2,-0.790569,510,511,471,483
9324,3,0.790569,518,485,509,513
9325,4,3.035787,534,520,516,526
9326,4,2.782804,527,531,513,517
9327,3,0.284605,505,496,503,505
9328,1,-0.727324,482,483,516,496
9329,1,-0.917061,499,474,505,493
9330,2,-0.347851,486,482,503,518
9331,1,-0.917061,479,489,511,492
9332,0,-1.549516,496,487,487,481
9333,0,-1.359779,497,482,488,490
9334,1,-0.505964,497,490,492,505
9335,3,1.676007,496,534,502,521
9336,4,2.087103,517,535,506,508
9337,2,1.138420,517,531,491,497
9338,2,-0.347851,495,505,480,509
9339,2,1.011929,517,494,530,491
9340,3,0.252982,501,498,506,503
9341,4,1.834121,530,507,519,502
9342,2,-0.094868,503,504,500,490
9343,4,2.687936,507,507,540,531
9344,4,1.928989,528,517,505,511
9345,4,1.676007,514,508,514,517
9346,3,0.822192,509,519,504,494
9347,1,-0.632456,495,482,495,508
9348,0,-0.664078,491,493,496,499
9349,2,-0.284605,503,487,495,506
9350,3,1.549516,514,521,497,517
9351,1,-0.885438,497,514,480,481
9352,1,-0.664078,491,490,503,495
9353,4,2.434954,524,531,509,513
9354,4,2.371708,510,512,522,531
9355,4,1.928989,530,502,513,516
9356,0,-2.434954,477,483,475,488
9357,4,3.541751,518,552,512,530
9358,1,-1.834121,485,479,502,476
9359,0,-1.201666,492,486,499,485
9360,3,0.600833,491,506,504,518
9361,2,-0.221359,486,484,509,514
9362,4,1.106797,505,512,504,514
9363,2,-0.158114,506,499,502,488
9364,0,-2.055480,487,496,472,480
9365,0,-0.600833,500,489,493,499
9366,4,1.865744,503,504,524,528
9367,0,-1.233288,497,483,497,484
9368,2,0.252982,506,497,527,478
9369,4,1.075174,507,501,512,514
9370,0,-1.739253,481,500,482,482
9371,2,-0.411096,508,503,496,480
9372,4,1.960612,508,523,509,522
9373,2,0.189737,498,500,501,507
9374,3,0.980306,515,489,514,513
9375,2,0.316228,513,512,491,494
9376,2,-0.094868,493,515,478,511
9377,1,-0.664078,507,487,492,493
9378,1,-0.980306,481,501,491,496
9379,0,-1.233288,485,490,493,493
9380,4,4.585303,534,531,549,531
9381,2,1.328157,528,521,494,499
9382,2,-0.284605,502,496,508,485
9383,2,0.000000,494,520,505,481
9384,3,2.213594,533,495,517,525
9385,2,0.505964,514,498,497,507
9386,2,1.391402,510,490,548,496
9387,1,-0.695701,485,489,494,510
9388,3,1.138420,496,526,501,513
9389,0,-1.581139,490,479,491,490
9390,2,0.885438,521,491,531,485
9391,2,-0.063246,487,485,512,514
9392,3,0.252982,501,509,496,502
9393,1,-0.885438,481,493,486,512
9394,2,0.505964,499,509,510,498
9395,3,1.296534,521,509,498,513
9396,2,-0.822192,473,502,490,509
9397,2,0.790569,508,491,526,500
9398,1,-0.379473,498,524,470,496
9399,4,2.340085,506,502,526,540
9400,1,-1.233288,480,490,483,508
9401,4,2.308463,535,517,507,514
9402,4,2.466577,530,513,513,522
9403,0,-2.529822,491,477,485,467
9404,1,-0.347851,500,495,492,502
9405,0,-1.928989,488,476,488,487
9406,1,-1.106797,490,491,503,481
9407,2,-0.600833,503,503,498,477
9408,0,-2.308463,482,494,472,479
9409,3,0.948683,512,512,494,512
9410,1,-1.075174,480,515,473,498
9411,4,2.213594,522,523,512,513
9412,3,1.770875,524,520,496,516
9413,0,-3.004164,470,479,482,474
9414,3,-0.189737,503,484,501,506
9415,1,0.252982,498,517,498,495
9416,1,-0.126491,508,497,500,491
9417,3,0.221359,513,479,513,502
9418,2,-0.442719,486,506,488,506
9419,1,-1.170043,484,477,502,500
9420,0,-2.687936,478,480,481,476
9421,3,1.960612,512,531,496,523
9422,1,-1.328157,478,485,492,503
9423,1,-0.442719,507,498,493,488
9424,0,-0.664078,495,500,493,491
9425,3,0.474342,499,501,501,514
9426,3,1.011929,510,520,490,512
9427,0,-1.992235,484,495,487,471
9428,2,-0.063246,504,508,498,488
9429,0,-2.909295,470,471,481,486
9430,1,-0.284605,509,494,499,489
9431,0,-0.727324,496,492,498,491
9432,4,2.181972,514,523,508,524
9433,4,2.782804,520,503,541,524
9434,3,1.011929,516,493,521,502
9435,2,-0.537587,506,484,508,485
